Rhodamine 6G in methanol2,,
Wavelength (nm),Abs,
262,0.0113571845,
261,0.01178299449,
260,0.01217876561,
259,0.01221286971,
258,0.01316829212,
257,0.01417481527,
256,0.01537662279,
255,0.01652972959,
254,0.01834486797,
253,0.02037706971,
252,0.02173947543,
251,0.0236049369,
250,0.02542846091,
249,0.02586541511,
248,0.02696986496,
247,0.02719595283,
246,0.02653504536,
245,0.02598205954,
244,0.02569683641,
243,0.02520630695,
242,0.02445179224,
241,0.02416590229,
240,0.02338920534,
239,0.02230989002,
238,0.02211460285,
237,0.02154719271,
236,0.02032322064,
235,0.01997343451,
234,0.01970759593,
233,0.01951953955,
232,0.01980848238,
231,0.01960767992,
230,0.02000709809,
229,0.01978482865,
228,0.01993695274,
227,0.02058376372,
226,0.02089959756,
225,0.02069343254,
224,0.020956669,
223,0.02151463181,
222,0.0214942582,
221,0.02200765163,
220,0.02164535038,
219,0.02203365788,
218,0.02299591713,
217,0.02399314009,
216,0.02361865714,
215,0.02451590635,
214,0.02491262928,
213,0.02521939389,
212,0.02452390268,
211,0.02389330044,
210,0.02001851052,
209,0.02022500709,
208,0.01783184707,
207,0.01355189458,
206,0.009402369149,
205,-0.0005389736616,
204,-0.01205092482,
203,-0.02272650041,
202,-0.03692954779,
201,-0.05062168464,
200,-0.06116748601,

